0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,label
1,unknown,-1d,4.368492187,217,5.19888452,K,80,1,208.2064695,0,40.84882922,n,2,,0,S,2.664353814,a5,,29.2978255,0
5,b,-1d,7.366064542,0,5.996900148,F,160,1,277.9150496,0,53.14340721,n,2,264,0,M,3.465325644,a7,,6.594389137,0
2,a,-1d,3.505712611,863,5.843445401,A,110,0,240.3971292,0,295.8194164,n,3,481,0,S,3.252971145,a8,,50.06147197,0
1,unknown,-1d,1.645802375,143,7.534450376,D,60,1,179.0316208,0,370.604765,n,2,,0,S,4.217677943,a5,,49.59443053,0
1,a,-1d,0.708433374,451,6.504125974,B,120,1,250.4829515,0,476.4120569,y,2,247,0,M,3.252971145,a5,,18.00868969,0
1,a,-1d,0.172131777,0,7.766090749,A,80,1,208.6146216,0,479.4348292,n,3,59,0,M,4.941302535,a7,,11.22964415,0
6,a,-1d,-3.030586914,1614,7.4320609,F,200,0,298.979704,0,131.3690399,n,3,921,0,M,4.941302535,a8,,47.66757663,1
2,a,335d,4.599821564,38,6.412785648,D,130,1,256.2678791,1,150.6697684,y,1,285,0,M,3.324177188,a5,C,27.03677195,0
2,a,-1d,12.85036701,2374,7.118356289,B,180,0,290.6400575,0,241.8463363,n,2,83,0,S,4.150667228,a7,,65.64558314,0
1,unknown,-1d,4.002034194,433,6.839602743,G,110,0,239.5187432,0,436.9171873,n,2,,0,M,3.465325644,a6,,-12.18048904,0
1,unknown,-1d,6.907005007,11697,5.771189415,B,200,1,301.7823115,0,197.0063815,n,2,296,0,M,3.036519946,a5,,47.44379005,0
6,unknown,-1d,1.882777028,1742,6.468596742,D,90,0,221.9458829,0,244.1740881,n,1,130,0,M,3.535312026,a7,,40.8832705,0
1,a,-1d,8.206205154,-1122,7.561614792,E,210,1,304.9242027,0,79.00754489,y,2,220,1,M,4.680750939,a11,,38.16043644,0
1,a,-1d,,98,5.900282428,C,40,0,139.4971362,0,381.9834317,y,0,,0,M,3.181311403,a2,,35.34115645,0
2,a,-1d,2.068144063,136,6.889295685,A,60,0,179.6512129,0,352.0567501,n,3,120,0,M,3.811777842,a8,,35.25063878,0
3,unknown,-1d,2.237985162,432,5.792261427,G,200,1,298.9522776,0,361.0134884,n,2,340,0,S,2.889554101,a5,,26.50481707,0
3,a,-1d,3.299245771,235,5.38187793,G,100,0,231.7404549,0,656.5517372,n,2,721,0,S,2.58783141,a7,,8.507430113,0
3,a,-1d,5.68021695,3357,5.942689394,A,210,0,304.0732108,0,300.4841061,n,3,,0,S,2.81516435,a7,,67.11706786,0
1,a,553d,6.904636457,961,7.383606852,G,180,0,290.2005941,4,168.0160027,y,2,222,0,M,4.417357621,a2,A,66.30713147,1
2,a,-1d,6.936675287,3371,7.322097762,A,110,0,239.6908961,0,43.36402004,n,1,269,0,M,4.217677943,a11,,10.36239857,1
8,a,-1d,7.996208684,1,5.949945971,A,210,1,304.7607372,0,,y,3,551,0,M,3.109170867,a7,,39.58313343,0
3,b,158d,6.090397309,1310,6.022303704,A,300,0,340.6374827,7,68.58661434,n,3,521,0,M,3.181311403,a1,C,-17.2110586,0
1,unknown,-1d,1.585856033,306,7.408273048,I,40,1,139.8730518,0,337.2369224,n,2,117,0,M,4.284457225,a6,,35.71738923,0
9,b,-1d,11.05548647,7879,7.847036911,D,280,0,335.255671,0,298.4311246,n,1,186,0,M,5.006041036,a7,,40.81113085,0
5,a,-1d,5.976385141,53,5.644696935,B,180,1,289.7719278,0,12.86979284,n,2,352,0,S,2.889554101,a7,,11.88502809,0
1,a,-1d,3.335633778,245,6.388670558,D,160,1,276.492671,0,35.98857634,n,0,,0,M,3.811777842,a4,,44.85874008,0
3,a,-1d,3.2557683,1297,6.985087585,A,110,0,240.7545534,0,603.3802387,n,3,716,0,D,4.015911887,a8,,3.097624283,1
3,unknown,-1d,16.48836304,803,6.451365337,G,280,1,332.4590302,0,634.591351,n,2,88,0,M,3.674206704,a5,,5.068973424,0
3,a,105d,2.480078662,113,5.760898794,B,130,0,257.5470868,1,63.65866521,n,2,204,0,S,2.740113617,a8,A,25.22873079,1
2,a,-1d,3.607460353,-130,6.458928166,A,240,1,319.7797195,0,611.3263817,n,3,144,0,D,4.015911887,a3,,23.3221274,1
2,a,337d,7.135864021,325,6.167724661,D,140,0,266.268865,2,791.1720841,n,2,119,0,M,3.324177188,a4,A,55.24046433,0
1,unknown,-1d,2.592618931,187,6.29825736,J,120,0,249.1856147,0,64.35404843,n,2,165,0,M,3.394954396,a6,,47.32706892,0
3,a,263d,3.342680367,1575,8.456033505,F,120,1,248.2615429,11,331.2373124,n,2,301,0,M,4.876409691,a5,B,45.70599044,0
1,unknown,-1d,1.645917757,132,7.785102907,G,150,1,272.4020796,0,533.7425127,n,0,29,0,M,4.941302535,a5,,15.14714712,0
1,a,-1d,7.819450861,3409,7.184068584,G,130,1,260.333282,0,208.3791143,n,2,172,0,M,3.811777842,a5,,-15.11888475,0
1,b,-1d,0.707053075,712,10.11238818,E,30,0,111.5084708,0,256.6854625,n,1,557,0,D,6.833227595,a3,,11.39470558,1
5,a,-1d,-2.395952935,1161,6.595775467,A,110,0,240.9422929,0,74.60857079,n,3,101,0,M,3.743149788,a8,,36.81300247,0
2,a,-1d,2.543328442,0,7.434455518,I,310,0,345.186421,0,197.9518343,n,3,574,0,D,4.35101424,a7,,45.91988436,1
6,unknown,-1d,11.56921161,562,6.145765437,F,280,1,334.1373383,0,473.1629374,n,2,116,0,S,3.036519946,a5,,44.51028136,0
1,a,-1d,3.324402311,0,7.002178521,G,90,1,222.5201272,0,102.148733,n,2,431,0,M,3.743149788,a7,,36.30966862,0
1,a,-1d,6.175567882,275,7.663678786,B,170,0,282.9583002,0,523.0552929,n,2,,0,D,3.880105352,a11,,42.43707393,1
6,a,-1d,2.696512885,0,5.676120174,I,210,1,305.2517304,0,461.7299257,n,2,53,0,S,2.664353814,a7,,51.87822987,0
2,a,-1d,6.482222047,1167,6.659086064,B,210,1,304.8386709,0,260.6460818,n,2,1540,0,M,4.015911887,a11,,8.313239542,1
1,a,-1d,5.838305485,-49,5.61766657,D,210,1,306.3345199,0,244.6674122,y,2,210,0,M,2.81516435,a7,,31.98496367,0
1,unknown,-1d,13.90381653,409,5.720926184,B,160,1,278.2171327,0,267.9886649,n,2,912,0,S,2.432252128,a5,,5.59991056,1
2,a,184d,5.253719092,1528,8.3869469,J,150,0,271.4337829,1,313.4165713,n,3,134,0,M,5.070630214,a10,B,7.28847742,1
1,a,182d,7.593908974,2038,8.174056253,F,90,0,220.5701947,2,66.34954359,n,0,,0,M,4.746139593,a8,A,45.760985,1
2,a,-1d,2.066239764,6822,7.653315691,B,70,0,196.017612,0,45.86302451,n,3,797,0,M,4.746139593,a8,,8.336044956,1
2,unknown,-1d,1.059724163,0,8.186404135,C,170,0,285.8195286,0,351.9783331,n,0,956,0,D,4.876409691,a6,,58.77305728,0
2,a,-1d,8.785732027,0,5.86796139,A,190,0,294.9933858,0,354.6477661,n,3,292,0,S,2.889554101,a8,,-0.256520743,0
2,unknown,-1d,12.76849878,1626,8.48118273,B,270,1,330.9815921,0,694.7941152,y,3,,0,M,4.941302535,a5,,63.00083128,0
1,a,-1d,3.4018424,78,5.618886367,G,70,1,195.5467471,0,252.3761122,y,2,,0,S,2.963326225,a7,,59.81047262,0
2,unknown,-1d,5.799447619,-236,7.468948072,B,260,1,328.6904194,0,281.7994552,n,2,204,0,D,4.217677943,a5,,8.004411501,0
1,a,-1d,-2.783748515,628,5.582849725,G,80,0,208.5080309,0,262.2276207,n,2,266,0,S,2.510486569,a7,,24.37072473,0
1,a,-1d,5.913008123,443,6.798661719,I,290,0,337.3916212,0,536.7663699,n,2,,0,S,3.394954396,a1,,44.23757622,1
2,a,-1d,0.430384325,4447,6.224474967,F,100,1,231.0980563,0,150.2289703,n,2,75,0,S,3.181311403,a3,,24.10982495,0
5,unknown,-1d,0.741742965,498,6.182518451,A,20,1,69.47148905,0,317.9557159,n,0,73,0,M,3.811777842,a6,,93.89080875,0
2,a,352d,6.78680064,218,5.691511223,B,140,1,263.7370672,1,162.0480748,n,2,1462,0,S,2.664353814,a5,A,36.76825219,0
1,a,-1d,-2.250261075,638,8.729156698,E,70,0,197.7298555,0,225.397305,n,2,,0,M,6.024336345,a8,,23.58265435,1
1,a,-1d,2.876265786,0,7.87675346,A,70,1,194.7320859,0,351.809613,y,2,55,0,M,4.284457225,a5,,29.48916756,0
1,a,-1d,0.447209542,15,7.407744572,F,40,1,140.5790291,0,292.058543,n,2,93,0,S,4.549435581,a2,,25.70146399,0
2,unknown,-1d,13.14331326,2399,6.738471943,G,290,1,337.8114871,0,336.9158865,n,2,607,0,M,3.674206704,a5,,3.31521204,0
3,a,196d,8.618504103,4613,5.941364071,K,280,0,332.9452042,2,493.9516627,n,2,663,0,S,2.58783141,a5,C,9.044126623,1
1,a,-1d,-0.679522794,1280,5.770844447,F,60,1,179.8369661,0,276.011778,n,2,916,0,M,3.465325644,a4,,20.05646744,0
4,a,-1d,11.99709338,76,5.045471602,D,280,0,334.7585096,0,192.9034104,y,2,50,0,S,2.510486569,a7,,39.18980637,0
2,a,-1d,3.086081127,643,4.897239334,D,30,0,111.9254904,0,291.9620434,n,2,308,0,S,2.740113617,a7,,-10.9074315,1
2,a,-1d,0.343579778,73,6.909614504,A,20,0,69.67247751,0,5.842714231,n,1,182,0,M,3.811777842,a2,,33.69233141,0
1,a,-1d,7.139565794,54,6.101241085,D,290,1,338.9855032,0,405.4142333,n,2,401,0,S,2.963326225,a6,,17.11011568,1
1,a,258d,1.781041628,567,7.312477184,A,290,1,339.601141,8,714.4437521,n,3,50,0,S,4.284457225,a1,A,22.5076281,0
2,unknown,-1d,0.800987134,3503,7.458225508,B,60,1,179.2879904,0,18.60041625,n,2,103,0,M,4.284457225,a6,,38.96813065,0
2,a,-1d,1.34868094,557,6.239965612,F,130,1,256.0359783,0,308.6232425,n,2,466,0,S,2.664353814,a5,,-13.51426493,0
2,unknown,-1d,5.385452169,1004,5.632531291,A,300,1,342.1042608,0,262.9898448,n,3,228,0,S,2.58783141,a5,,38.95221607,1
11,a,-1d,1.891782107,1050,6.884777825,A,180,1,290.1340049,0,122.4595417,y,3,67,0,M,3.811777842,a7,,66.60112889,0
1,a,181d,0.723476232,1788,5.75889944,G,40,0,140.0961258,2,367.7938604,n,3,288,0,S,2.889554101,a8,A,1.259815962,1
13,a,-1d,5.17566554,4492,6.976333679,F,310,0,342.9237542,0,211.148109,y,2,19,0,S,3.880105352,a7,,29.52198061,0
3,a,-1d,-0.825857598,0,8.293850152,E,50,0,161.871257,0,87.35515422,n,2,272,0,D,5.006041036,a5,,38.71244063,0
7,a,-1d,0.54005532,1119,5.532722453,A,60,0,180.5336106,0,266.1741298,n,3,199,,M,2.889554101,a8,,45.08275585,0
1,a,-1d,0.517346775,162,7.315871355,D,60,1,179.864692,0,372.9968707,n,1,,0,M,4.549435581,a5,,43.05430756,0
1,a,243d,0.758215525,390,5.360071016,F,50,1,163.5244636,1,85.54858016,y,3,100,0,M,3.036519946,a5,C,42.28620263,0
2,a,336d,3.02335901,1154,6.854946729,D,160,1,279.2171476,3,438.5256781,n,0,341,0,M,3.743149788,a4,C,-26.61691603,0
3,unknown,-1d,5.909992571,823,7.956135705,J,190,0,295.1866207,0,286.856407,n,1,191,0,M,4.083415334,,,34.41041749,0
2,a,104d,8.293895996,202,7.319564843,G,170,1,283.8220772,1,332.5146571,n,2,651,0,M,4.217677943,a11,A,31.18658404,1
1,unknown,-1d,9.452626708,84,7.673832491,G,150,1,271.2394918,0,623.8541309,,2,59,0,M,4.746139593,a5,,36.13564245,0
2,unknown,-1d,4.679058173,395,7.298353635,J,150,1,269.5861004,0,192.0879168,n,1,,0,M,4.284457225,a5,,36.23569033,0
3,a,-1d,0.054043163,3068,7.273078061,J,70,0,195.5907024,0,138.2574014,n,0,44,0,D,4.615185103,a7,,49.34320573,0
1,a,98d,-2.059891848,0,7.907255761,F,60,1,180.4227654,2,213.63714,y,2,,0,D,4.483495508,a8,A,64.28619899,1
1,unknown,-1d,7.283074027,7208,6.585157187,F,160,0,278.2208767,0,243.0004624,n,1,117,0,M,3.394954396,a6,,11.03973558,0
2,unknown,-1d,8.49625807,457,7.254096256,D,280,1,332.6308311,0,356.6427248,y,2,189,0,M,4.217677943,a5,,5.734146195,0
8,a,-1d,8.078461889,7744,5.194980404,I,260,0,326.7841296,0,380.7423826,n,3,377,0,M,2.963326225,a8,,4.483874469,0
4,unknown,-1d,5.553962645,2,5.773050622,D,230,0,314.096585,0,234.7145062,n,2,74,1,M,3.109170867,a5,,-1.899751554,0
1,unknown,-1d,4.37103387,137,7.476982233,B,260,0,328.2058224,0,67.03717573,y,2,,0,M,4.483495508,a5,,34.60772793,0
2,unknown,-1d,4.036318724,93,6.29508814,B,130,1,257.2759037,0,48.14083666,n,2,134,0,M,3.60493303,a5,,35.96045549,0
7,unknown,-1d,7.863456139,-46,5.768647963,D,200,1,300.9424286,0,85.40049387,n,2,,0,S,2.58783141,a6,,-4.3329358,1
2,b,-1d,7.911700322,0,5.190905971,D,280,0,334.9918377,0,570.8768289,n,2,55,0,S,2.58783141,a7,,46.20005764,0
3,unknown,-1d,9.272912281,0,6.69193112,D,290,1,338.1614141,0,401.5090724,y,2,245,0,M,3.60493303,a5,,7.233916205,0
2,a,-1d,4.017351384,-1,5.786435525,G,220,0,312.1259295,0,250.4562702,n,2,60,1,S,2.664353814,a7,,-4.600787152,0
1,unknown,-1d,1.98648377,-84,7.01233889,H,60,1,182.0884352,0,118.7324251,n,0,,0,M,4.284457225,a5,,54.74235612,0
2,a,369d,9.660619351,429,6.817948821,F,260,1,328.2710044,2,490.0307098,n,1,,0,D,4.015911887,a4,B,16.21952134,1
1,a,-1d,2.312050819,1249,5.670366835,H,190,1,294.6184052,0,312.6539014,n,3,472,0,S,3.036519946,a11,,-2.269015493,1
1,a,-1d,-2.869253749,222,5.791909921,F,70,1,194.9060836,0,151.8083207,n,2,455,0,S,2.889554101,a5,,-6.224881359,0
1,unknown,-1d,7.124658869,259,5.561062445,D,190,1,293.9021537,0,473.7594571,n,2,,0,S,2.963326225,a5,,29.68135185,0
12,a,349d,5.773353869,1419,6.421946042,D,130,1,256.2666057,1,223.1280024,n,2,9,0,M,3.535312026,a5,C,52.78693638,0
3,unknown,-1d,8.83990509,8,5.344872753,B,200,1,301.814803,0,386.2731428,n,2,777,0,S,2.664353814,a5,,-21.10537458,0
6,a,-1d,7.169847,0,7.918141094,D,70,0,195.344601,0,96.93229811,n,1,228,0,M,4.35101424,a8,,10.91213653,0
1,unknown,-1d,10.50357901,-241,6.012678986,D,270,1,331.5510804,0,835.0051965,y,2,169,0,M,3.109170867,a5,,-8.128204841,0
5,a,364d,6.489549568,1162,7.127628167,A,130,1,257.3824573,1,317.5433483,n,3,,0,M,3.743149788,a5,C,55.46895758,0
1,unknown,-1d,0.822833655,20,6.508471641,G,150,1,271.0751292,0,123.3059797,n,2,431,0,S,2.81516435,a5,,4.018744636,0
2,a,-1d,5.850337389,2688,7.143428872,B,260,0,326.4887729,0,223.689141,y,2,,0,M,4.150667228,a8,,46.02620945,0
3,a,-1d,5.168224521,1493,6.701266948,G,90,0,222.4756145,0,206.207354,n,3,912,0,M,3.535312026,a2,,10.36816223,1
8,b,-1d,-0.148577928,86,6.753666665,,60,0,180.5611908,0,457.6992911,n,2,,0,S,4.284457225,a2,,17.72166891,0
2,a,-1d,2.537994403,1495,5.852622224,H,60,0,182.0698685,0,548.5214996,n,3,898,0,S,2.889554101,a8,,32.77569816,0
3,a,-1d,7.477298789,-90,5.805436936,B,280,1,333.9714385,0,498.7316572,n,2,110,0,M,3.324177188,a7,,28.94798559,0
2,unknown,-1d,3.730748577,3844,5.478884409,A,30,1,111.0489111,0,385.2564449,n,3,132,0,M,2.740113617,a6,,27.93507433,0
1,a,-1d,-0.298468785,-970,6.708867303,A,40,1,140.9975866,,141.6077335,n,3,489,0,M,4.417357621,a2,,45.04444356,1
1,a,183d,4.69733838,3450,7.587444399,B,100,0,231.0301337,1,165.4446283,n,2,169,0,D,4.615185103,a2,A,24.08285945,1
2,unknown,-1d,6.534250393,35,6.796175643,F,160,0,277.5615022,0,69.35967072,n,2,84,0,M,4.015911887,a5,,32.47867011,0
1,b,-1d,4.554043486,258,7.146472993,A,290,1,337.2349688,0,716.8799941,n,3,266,0,D,4.876409691,a10,,29.979528,1
4,a,-1d,8.154206174,3610,8.204261927,A,190,1,294.3884314,0,240.941037,n,3,162,0,M,4.680750939,a11,,14.55712481,0
1,a,-1d,6.570544293,409,5.506128888,D,180,1,291.3204995,0,263.5907818,n,0,525,0,M,2.664353814,a5,,6.758295154,1
1,a,-1d,-0.135925635,4145,5.384978325,A,180,1,289.8663581,0,367.9398505,y,3,302,0,M,2.889554101,a7,,54.22903085,0
4,b,-1d,-1.129033241,5943,8.292379199,A,170,0,282.3078241,0,435.6252442,n,3,196,0,D,5.070630214,a2,,-0.738158703,1
1,a,109d,3.647120211,1625,6.317077946,B,220,0,310.0272399,1,180.2697418,n,3,796,0,S,3.036519946,a5,A,19.42886211,1
4,a,-1d,7.140611796,3524,7.229775487,B,190,1,294.0133872,0,211.9936632,n,1,332,0,D,4.083415334,a11,,24.76226346,0
5,a,-1d,0.158910847,372,7.627330088,C,190,1,297.0771821,0,709.8468714,n,3,225,0,D,4.615185103,a11,,72.50285926,0
5,b,299d,-0.125163706,-199,6.786782786,D,120,1,247.4788932,10,203.0836575,y,1,149,0,M,2.963326225,a5,A,48.60208067,0
4,a,-1d,4.383445662,45,7.381785393,A,190,0,294.7989267,0,596.9639915,n,3,95,0,D,4.35101424,a8,,13.49334288,0
4,a,-1d,8.690874131,49,7.212231834,G,180,1,290.9259246,0,307.8688434,n,2,250,0,M,4.083415334,a5,,51.8234619,0
1,unknown,-1d,7.19984467,153,7.444447864,E,260,1,327.6194387,0,439.3279043,y,2,74,0,M,4.549435581,a5,,60.98330864,0
1,unknown,-1d,5.890343332,0,7.298993875,H,190,0,296.5590154,0,364.4204447,n,2,61,0,M,3.60493303,a6,,40.89248743,0
2,a,-1d,2.713380944,-182,5.924863162,G,80,1,208.1009899,0,174.3337637,n,2,270,1,M,3.252971145,a5,,38.33971267,0
2,a,-1d,8.41100772,1314,5.828239576,B,160,1,277.3441482,0,300.5920208,y,3,378,0,S,3.465325644,a7,,36.72066152,0
3,a,183d,4.445425351,666,7.317620407,A,200,1,300.9981871,3,324.2806255,n,3,106,0,M,3.674206704,a11,A,32.95856234,0
2,a,349d,1.802749814,-100,6.168939027,D,180,1,291.1610835,2,161.6598206,n,2,108,0,M,3.394954396,a5,A,24.24367796,0
1,a,-1d,6.116480895,6106,5.826849775,B,50,0,162.4431601,0,89.35487073,n,2,345,0,S,3.109170867,a2,,62.58589902,0
1,a,-1d,-2.588561379,2,5.274981207,G,80,0,208.8976441,0,361.0856573,n,2,288,0,S,2.510486569,a7,,37.84308669,0
6,a,-1d,4.987763038,493,7.384679316,E,70,0,196.6669017,0,34.73451419,n,3,61,0,M,4.417357621,a7,,46.49564021,0
14,a,-1d,1.503256863,792,5.152587581,A,200,0,302.9006025,0,414.3263659,n,3,,0,M,2.963326225,a8,,44.77192574,1
3,a,-1d,4.147380942,1548,6.778978426,A,130,1,257.8410945,0,277.7228994,n,3,101,0,M,3.60493303,a4,,-14.65941826,0
2,a,283d,1.210290964,5533,5.922384418,G,70,1,196.8512013,4,133.6296875,n,2,,0,S,2.58783141,a5,A,19.13514842,0
1,a,-1d,3.487172548,1965,7.492132149,D,180,0,290.0240192,0,314.7146107,n,1,125,0,M,4.811357228,a3,,20.33669769,0
1,unknown,-1d,6.591524911,1412,7.859742228,D,140,1,265.7289133,0,212.3369792,n,2,129,0,M,4.680750939,a5,,32.03197523,0
1,a,-1d,3.28808827,119,7.425874085,E,170,0,285.2502025,0,589.412912,y,2,521,0,M,4.615185103,a7,,32.82727738,0
2,unknown,-1d,-0.78149933,2236,7.86500668,G,140,1,265.1158886,0,566.7055468,n,2,,0,S,4.746139593,a5,,31.93869205,0
6,a,-1d,10.16006092,246,6.958043067,B,250,0,324.1091532,0,329.2251726,n,2,113,0,M,3.811777842,a8,,19.63626275,0
1,a,-1d,1.926911611,1612,6.093991514,H,80,1,209.5548023,0,371.1755984,n,3,,0,S,3.465325644,a5,,8.32314511,1
2,a,-1d,-0.453993825,153,8.067423432,D,50,0,161.9147905,0,127.743991,n,1,268,0,D,4.876409691,a8,,33.46601637,0
4,a,-1d,6.726397047,5275,8.412478655,J,130,0,256.1594049,0,464.3638275,n,2,222,0,D,5.3914959,a8,,-2.015525782,1
5,unknown,-1d,7.79436179,0,6.81301128,D,180,0,290.7805366,0,464.9431846,n,1,192,0,M,3.880105352,a6,,54.20794588,0
4,unknown,-1d,2.276549487,9,6.134976161,G,160,0,277.2448938,0,88.49640934,n,2,297,0,M,4.015911887,a5,,15.61730477,0
2,unknown,-1d,3.294862891,3635,8.025773591,F,130,0,258.1465021,0,84.76840515,n,2,273,0,M,4.811357228,a5,,-0.428672023,0
2,b,-1d,5.723249508,428,5.476204209,F,110,0,239.1610407,0,261.4345556,y,2,,0,S,2.664353814,a7,,-5.449030409,0
5,a,91d,3.077238383,0,4.421298907,K,10,0,0.797361598,8,54.7758616,n,1,143,0,S,2.108740152,a2,A,38.61180516,0
8,a,-1d,1.544989703,1228,5.997145582,A,50,0,163.2139695,0,296.2434231,n,3,263,0,S,3.181311403,a2,,35.3930348,1
4,a,-1d,3.414179285,549,7.38393248,F,80,1,207.988279,0,160.3778412,n,2,,0,M,3.674206704,a5,,5.863478624,0
1,unknown,-1d,1.979182758,154,7.367661827,D,70,1,195.4318569,0,413.1311975,n,2,1138,0,M,3.948145828,a5,,10.54638893,1
3,a,-1d,8.29855026,9895,6.274114509,A,200,1,298.7547363,0,326.3360482,n,3,352,0,M,3.394954396,a11,,21.19925832,0
4,a,156d,1.695119547,314,6.128641844,F,230,0,312.9618932,1,503.6731456,y,2,91,0,S,3.036519946,a4,C,29.02825348,0
2,a,-1d,6.311442638,866,7.073751282,A,290,0,338.2219335,0,264.1707455,n,3,146,0,M,4.150667228,a1,,66.23225059,0
4,a,185d,5.407607194,926,7.212067602,I,150,0,272.1960141,6,39.80649004,n,2,382,0,M,4.150667228,a2,B,30.78096994,1
4,a,-1d,4.00059014,4213,5.923375865,A,250,0,323.1220057,0,119.889799,n,3,142,0,S,2.889554101,a8,,16.42804295,0
1,a,-1d,9.98466828,1613,6.542403143,J,40,0,140.0241607,0,372.2706534,n,3,870,0,D,4.35101424,a8,,-4.547578629,1
2,a,-1d,2.652820772,227,5.85579458,F,210,0,304.9216091,0,367.4909456,n,3,148,0,M,3.036519946,a8,,63.37424772,0
1,unknown,-1d,,-3,6.936179604,B,90,0,221.3220601,0,149.4314312,y,2,197,0,M,4.083415334,a7,,14.17305291,0
2,a,-1d,10.60210279,282,6.521948672,B,210,0,305.1304451,0,193.4158078,y,2,48,0,M,3.811777842,a11,,-6.583335223,0
1,unknown,-1d,-0.450717239,151,6.844334717,B,50,1,161.0577936,0,84.04900148,n,3,190,0,M,4.083415334,a5,,14.7351662,0
5,unknown,-1d,5.9336128,321,6.093072269,A,230,1,314.592843,0,285.5032303,n,3,101,0,M,3.109170867,a5,,64.38259197,0
1,a,-1d,7.47613174,2403,6.359251382,B,210,0,304.4930849,0,208.4378953,n,2,207,0,M,3.948145828,a11,,47.28800774,0
4,unknown,-1d,1.704959188,203,6.986048355,A,160,0,278.3832233,0,212.9387372,n,3,202,0,M,3.948145828,a6,,51.03240061,0
2,unknown,-1d,8.12133207,205,7.170838013,D,80,1,210.0502839,0,167.8225294,n,1,128,0,M,4.083415334,a5,,71.54393083,0
2,a,-1d,9.724853192,388,5.797394243,D,150,1,272.3970328,0,162.0648363,n,1,171,0,M,3.036519946,a4,,0.484857799,0
1,a,175d,8.746762159,-353,7.549180867,B,180,1,290.4580469,2,431.8184729,y,2,162,0,M,4.284457225,a11,A,28.42972478,0
1,a,-1d,2.412569041,1951,7.171655063,D,40,1,140.1494111,0,338.2623716,n,2,692,0,D,3.948145828,a2,,18.32129023,0
1,unknown,-1d,7.373216883,592,5.020739829,D,270,1,329.8487986,0,375.89398,y,2,174,0,S,2.58783141,a5,,8.128843218,0
1,a,-1d,12.53721074,149,4.986546156,B,300,0,340.7515723,0,411.7523235,y,3,283,0,S,2.664353814,a1,,24.089829,0
2,a,-1d,2.621373143,4930,7.732848465,B,20,0,69.67012405,0,73.4836381,y,2,228,0,M,4.483495508,a2,,38.91277195,0
1,a,-1d,6.658823718,3927,8.033951585,F,130,0,256.6321171,0,184.4361392,n,2,,0,M,4.746139593,a10,,9.195016704,0
3,b,191d,0.371984833,698,7.607262405,E,90,0,218.6077919,2,359.030029,n,1,135,0,D,4.746139593,a12,A,47.08821943,0
1,unknown,-1d,2.920146565,904,6.279662745,G,120,1,249.3253175,0,30.83195224,n,2,507,0,D,3.394954396,a5,,-7.305362065,0
1,a,-1d,4.79678715,0,6.277237625,G,70,1,196.366827,0,11.87536469,n,2,512,0,M,2.889554101,a5,,43.51785266,0
4,a,-1d,9.591906836,-165,7.593805953,D,200,1,302.6235688,0,,n,1,129,0,M,4.217677943,a8,,11.09745596,0
3,a,302d,0.718065937,1389,7.250483878,D,170,1,284.0532398,3,147.9933742,n,0,300,0,M,4.284457225,a4,A,9.078853329,0
2,a,97d,4.02568586,938,7.873444892,A,110,0,240.1509734,3,121.2997444,n,3,98,0,M,,a11,A,50.57058476,0
2,unknown,-1d,2.250165564,-332,6.440388758,F,230,1,315.4019629,0,396.4362374,n,2,284,0,S,3.394954396,a5,,52.66991498,0
10,a,-1d,12.41580171,297,7.416563228,I,310,1,346.0717546,0,446.0607722,n,2,29,0,M,4.284457225,a7,,18.74557977,0
7,unknown,-1d,-0.901535889,313,7.275972398,F,190,1,295.670643,0,703.0854323,n,2,,0,M,3.394954396,a6,,27.06156208,0
3,b,180d,2.337352772,287,5.356902014,K,30,0,112.2697722,1,460.6681418,n,2,700,0,S,2.353052342,a3,C,18.09398656,0
2,a,-1d,5.293968706,0,6.077707804,F,150,1,272.2973923,0,113.2735973,n,0,64,0,S,3.465325644,a5,,34.63096498,0
4,a,85d,-1.918320649,1543,5.729608592,G,120,1,251.5816925,2,135.6131732,n,2,451,0,M,3.394954396,a5,B,9.192359686,0
1,unknown,-1d,8.017901513,28,6.42353464,F,200,0,298.2650634,0,490.2827057,n,0,725,0,M,3.465325644,a5,,0.725776893,0
1,a,-1d,2.939652737,-677,7.407407768,D,100,0,231.8861705,0,362.0649627,n,1,387,0,D,4.284457225,a7,,20.83961031,0
2,unknown,-1d,8.320281658,640,4.886512394,B,130,1,256.529949,0,490.7987208,n,3,492,0,S,2.510486569,a5,,27.63937751,0
3,a,-1d,9.447761795,0,7.761178366,H,290,0,337.9610887,0,390.848297,n,3,,0,M,4.150667228,a1,,22.42784227,1
3,a,-1d,5.690849947,13460,6.679966519,B,150,1,271.9881344,0,308.0392537,n,3,1068,0,S,3.252971145,a5,,65.15201402,1
1,a,-1d,0.837520232,478,6.408256685,A,80,0,208.3915885,0,256.3779932,y,3,165,0,M,3.743149788,a7,,3.593063962,0
2,unknown,-1d,5.961016888,931,7.288960892,G,270,0,330.8190484,0,663.9852067,n,1,159,0,M,4.483495508,a6,,25.99806431,0
3,a,161d,1.310272857,823,6.688667482,B,30,0,108.9052623,5,42.86655889,n,3,178,0,M,3.181311403,a2,C,-5.078678194,0
2,a,-1d,0.433953974,0,6.484697645,D,110,1,239.9763729,0,129.8097388,y,1,114,0,S,3.60493303,a5,,29.19554174,0
